grupo_etario,entidad,sexo,nivel_educativo,conteo,porcentaje
12-17 años,México,Hombres,Bachillerato completo o equivalente (aprox. 3 años),8,5.9259259259259265
12-17 años,México,Hombres,Bachillerato incompleto (1 a 2 años),28,20.74074074074074
12-17 años,México,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,México,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,0.7407407407407408
12-17 años,México,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,México,Hombres,No sabe/No contesta,0,0.0
12-17 años,México,Hombres,Primaria completa (6 años),20,14.814814814814813
12-17 años,México,Hombres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,México,Hombres,Secundaria completa o equivalente (3 años),43,31.851851851851855
12-17 años,México,Hombres,Secundaria incompleta (1 a 2 años),35,25.925925925925924
12-17 años,México,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),10,9.25925925925926
12-17 años,México,Mujeres,Bachillerato incompleto (1 a 2 años),14,12.962962962962962
12-17 años,México,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,México,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,1.8518518518518516
12-17 años,México,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,México,Mujeres,No sabe/No contesta,0,0.0
12-17 años,México,Mujeres,Primaria completa (6 años),28,25.925925925925924
12-17 años,México,Mujeres,Primaria incompleta (1 a 5 años),1,0.9259259259259258
12-17 años,México,Mujeres,Secundaria completa o equivalente (3 años),39,36.11111111111111
12-17 años,México,Mujeres,Secundaria incompleta (1 a 2 años),14,12.962962962962962
12-17 años,Nayarit,Hombres,Bachillerato completo o equivalente (aprox. 3 años),6,9.836065573770492
12-17 años,Nayarit,Hombres,Bachillerato incompleto (1 a 2 años),16,26.229508196721312
12-17 años,Nayarit,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Nayarit,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Nayarit,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Nayarit,Hombres,No sabe/No contesta,0,0.0
12-17 años,Nayarit,Hombres,Primaria completa (6 años),9,14.754098360655737
12-17 años,Nayarit,Hombres,Primaria incompleta (1 a 5 años),3,4.918032786885246
12-17 años,Nayarit,Hombres,Secundaria completa o equivalente (3 años),13,21.311475409836063
12-17 años,Nayarit,Hombres,Secundaria incompleta (1 a 2 años),14,22.950819672131146
12-17 años,Nayarit,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),3,5.172413793103448
12-17 años,Nayarit,Mujeres,Bachillerato incompleto (1 a 2 años),10,17.24137931034483
12-17 años,Nayarit,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Nayarit,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Nayarit,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Nayarit,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Nayarit,Mujeres,Primaria completa (6 años),12,20.689655172413794
12-17 años,Nayarit,Mujeres,Primaria incompleta (1 a 5 años),2,3.4482758620689653
12-17 años,Nayarit,Mujeres,Secundaria completa o equivalente (3 años),14,24.137931034482758
12-17 años,Nayarit,Mujeres,Secundaria incompleta (1 a 2 años),17,29.310344827586203
12-17 años,Nuevo León,Hombres,Bachillerato completo o equivalente (aprox. 3 años),5,12.195121951219512
12-17 años,Nuevo León,Hombres,Bachillerato incompleto (1 a 2 años),6,14.634146341463413
12-17 años,Nuevo León,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Nuevo León,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,4.878048780487805
12-17 años,Nuevo León,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Nuevo León,Hombres,No sabe/No contesta,0,0.0
12-17 años,Nuevo León,Hombres,Primaria completa (6 años),5,12.195121951219512
12-17 años,Nuevo León,Hombres,Primaria incompleta (1 a 5 años),1,2.4390243902439024
12-17 años,Nuevo León,Hombres,Secundaria completa o equivalente (3 años),10,24.390243902439025
12-17 años,Nuevo León,Hombres,Secundaria incompleta (1 a 2 años),12,29.268292682926827
12-17 años,Nuevo León,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),4,7.017543859649122
12-17 años,Nuevo León,Mujeres,Bachillerato incompleto (1 a 2 años),12,21.052631578947366
12-17 años,Nuevo León,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Nuevo León,Mujeres,Estudios Universitarios incompletos (1 a 3 años),3,5.263157894736842
12-17 años,Nuevo León,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Nuevo León,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Nuevo León,Mujeres,Primaria completa (6 años),9,15.789473684210526
12-17 años,Nuevo León,Mujeres,Primaria incompleta (1 a 5 años),1,1.7543859649122806
12-17 años,Nuevo León,Mujeres,Secundaria completa o equivalente (3 años),18,31.57894736842105
12-17 años,Nuevo León,Mujeres,Secundaria incompleta (1 a 2 años),10,17.543859649122805
12-17 años,Oaxaca,Hombres,Bachillerato completo o equivalente (aprox. 3 años),1,10.0
12-17 años,Oaxaca,Hombres,Bachillerato incompleto (1 a 2 años),2,20.0
12-17 años,Oaxaca,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Oaxaca,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Oaxaca,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Oaxaca,Hombres,No sabe/No contesta,0,0.0
12-17 años,Oaxaca,Hombres,Primaria completa (6 años),1,10.0
12-17 años,Oaxaca,Hombres,Primaria incompleta (1 a 5 años),1,10.0
12-17 años,Oaxaca,Hombres,Secundaria completa o equivalente (3 años),1,10.0
12-17 años,Oaxaca,Hombres,Secundaria incompleta (1 a 2 años),4,40.0
12-17 años,Oaxaca,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),1,7.6923076923076925
12-17 años,Oaxaca,Mujeres,Bachillerato incompleto (1 a 2 años),6,46.15384615384615
12-17 años,Oaxaca,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Oaxaca,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Oaxaca,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Oaxaca,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Oaxaca,Mujeres,Primaria completa (6 años),2,15.384615384615385
12-17 años,Oaxaca,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,Oaxaca,Mujeres,Secundaria completa o equivalente (3 años),1,7.6923076923076925
12-17 años,Oaxaca,Mujeres,Secundaria incompleta (1 a 2 años),3,23.076923076923077
12-17 años,Puebla,Hombres,Bachillerato completo o equivalente (aprox. 3 años),3,5.454545454545454
12-17 años,Puebla,Hombres,Bachillerato incompleto (1 a 2 años),9,16.363636363636363
12-17 años,Puebla,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Puebla,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,1.8181818181818181
12-17 años,Puebla,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Puebla,Hombres,No sabe/No contesta,0,0.0
12-17 años,Puebla,Hombres,Primaria completa (6 años),8,14.545454545454545
12-17 años,Puebla,Hombres,Primaria incompleta (1 a 5 años),1,1.8181818181818181
12-17 años,Puebla,Hombres,Secundaria completa o equivalente (3 años),14,25.454545454545453
12-17 años,Puebla,Hombres,Secundaria incompleta (1 a 2 años),19,34.54545454545455
12-17 años,Puebla,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),0,0.0
12-17 años,Puebla,Mujeres,Bachillerato incompleto (1 a 2 años),13,28.26086956521739
12-17 años,Puebla,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Puebla,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Puebla,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Puebla,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Puebla,Mujeres,Primaria completa (6 años),4,8.695652173913043
12-17 años,Puebla,Mujeres,Primaria incompleta (1 a 5 años),2,4.3478260869565215
12-17 años,Puebla,Mujeres,Secundaria completa o equivalente (3 años),13,28.26086956521739
12-17 años,Puebla,Mujeres,Secundaria incompleta (1 a 2 años),14,30.434782608695656
12-17 años,Querétaro,Hombres,Bachillerato completo o equivalente (aprox. 3 años),10,8.928571428571429
12-17 años,Querétaro,Hombres,Bachillerato incompleto (1 a 2 años),29,25.892857142857146
12-17 años,Querétaro,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Querétaro,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Querétaro,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Querétaro,Hombres,No sabe/No contesta,0,0.0
12-17 años,Querétaro,Hombres,Primaria completa (6 años),10,8.928571428571429
12-17 años,Querétaro,Hombres,Primaria incompleta (1 a 5 años),2,1.7857142857142856
12-17 años,Querétaro,Hombres,Secundaria completa o equivalente (3 años),32,28.57142857142857
12-17 años,Querétaro,Hombres,Secundaria incompleta (1 a 2 años),29,25.892857142857146
12-17 años,Querétaro,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),5,5.4945054945054945
12-17 años,Querétaro,Mujeres,Bachillerato incompleto (1 a 2 años),23,25.274725274725274
12-17 años,Querétaro,Mujeres,Estudios Universitarios completos (4 a 5 años),1,1.098901098901099
12-17 años,Querétaro,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Querétaro,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Querétaro,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Querétaro,Mujeres,Primaria completa (6 años),9,9.89010989010989
12-17 años,Querétaro,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,Querétaro,Mujeres,Secundaria completa o equivalente (3 años),24,26.373626373626376
12-17 años,Querétaro,Mujeres,Secundaria incompleta (1 a 2 años),29,31.868131868131865
12-17 años,Quintana Roo,Hombres,Bachillerato completo o equivalente (aprox. 3 años),2,25.0
12-17 años,Quintana Roo,Hombres,Bachillerato incompleto (1 a 2 años),3,37.5
12-17 años,Quintana Roo,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Quintana Roo,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Quintana Roo,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Quintana Roo,Hombres,No sabe/No contesta,0,0.0
12-17 años,Quintana Roo,Hombres,Primaria completa (6 años),1,12.5
12-17 años,Quintana Roo,Hombres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,Quintana Roo,Hombres,Secundaria completa o equivalente (3 años),2,25.0
12-17 años,Quintana Roo,Hombres,Secundaria incompleta (1 a 2 años),0,0.0
12-17 años,Quintana Roo,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),0,0.0
12-17 años,Quintana Roo,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
12-17 años,Quintana Roo,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Quintana Roo,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Quintana Roo,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Quintana Roo,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Quintana Roo,Mujeres,Primaria completa (6 años),2,50.0
12-17 años,Quintana Roo,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,Quintana Roo,Mujeres,Secundaria completa o equivalente (3 años),1,25.0
12-17 años,Quintana Roo,Mujeres,Secundaria incompleta (1 a 2 años),1,25.0
12-17 años,San Luis Potosí,Hombres,Bachillerato completo o equivalente (aprox. 3 años),8,8.16326530612245
12-17 años,San Luis Potosí,Hombres,Bachillerato incompleto (1 a 2 años),25,25.510204081632654
12-17 años,San Luis Potosí,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,San Luis Potosí,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,1.0204081632653061
12-17 años,San Luis Potosí,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,San Luis Potosí,Hombres,No sabe/No contesta,0,0.0
12-17 años,San Luis Potosí,Hombres,Primaria completa (6 años),9,9.183673469387756
12-17 años,San Luis Potosí,Hombres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,San Luis Potosí,Hombres,Secundaria completa o equivalente (3 años),41,41.83673469387755
12-17 años,San Luis Potosí,Hombres,Secundaria incompleta (1 a 2 años),14,14.285714285714285
12-17 años,San Luis Potosí,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),8,8.98876404494382
12-17 años,San Luis Potosí,Mujeres,Bachillerato incompleto (1 a 2 años),15,16.853932584269664
12-17 años,San Luis Potosí,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,San Luis Potosí,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,2.247191011235955
12-17 años,San Luis Potosí,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,San Luis Potosí,Mujeres,No sabe/No contesta,0,0.0
12-17 años,San Luis Potosí,Mujeres,Primaria completa (6 años),17,19.101123595505616
12-17 años,San Luis Potosí,Mujeres,Primaria incompleta (1 a 5 años),2,2.247191011235955
12-17 años,San Luis Potosí,Mujeres,Secundaria completa o equivalente (3 años),32,35.95505617977528
12-17 años,San Luis Potosí,Mujeres,Secundaria incompleta (1 a 2 años),13,14.606741573033707
12-17 años,Sinaloa,Hombres,Bachillerato completo o equivalente (aprox. 3 años),28,10.727969348659004
12-17 años,Sinaloa,Hombres,Bachillerato incompleto (1 a 2 años),72,27.586206896551722
12-17 años,Sinaloa,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Sinaloa,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,0.7662835249042145
12-17 años,Sinaloa,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Sinaloa,Hombres,No sabe/No contesta,0,0.0
12-17 años,Sinaloa,Hombres,Primaria completa (6 años),34,13.026819923371647
12-17 años,Sinaloa,Hombres,Primaria incompleta (1 a 5 años),5,1.9157088122605364
12-17 años,Sinaloa,Hombres,Secundaria completa o equivalente (3 años),52,19.923371647509576
12-17 años,Sinaloa,Hombres,Secundaria incompleta (1 a 2 años),68,26.053639846743295
12-17 años,Sinaloa,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),16,8.743169398907105
12-17 años,Sinaloa,Mujeres,Bachillerato incompleto (1 a 2 años),40,21.85792349726776
12-17 años,Sinaloa,Mujeres,Estudios Universitarios completos (4 a 5 años),2,1.092896174863388
12-17 años,Sinaloa,Mujeres,Estudios Universitarios incompletos (1 a 3 años),3,1.639344262295082
12-17 años,Sinaloa,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Sinaloa,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Sinaloa,Mujeres,Primaria completa (6 años),24,13.114754098360656
12-17 años,Sinaloa,Mujeres,Primaria incompleta (1 a 5 años),4,2.185792349726776
12-17 años,Sinaloa,Mujeres,Secundaria completa o equivalente (3 años),41,22.404371584699454
12-17 años,Sinaloa,Mujeres,Secundaria incompleta (1 a 2 años),53,28.96174863387978
12-17 años,Sonora,Hombres,Bachillerato completo o equivalente (aprox. 3 años),15,10.416666666666668
12-17 años,Sonora,Hombres,Bachillerato incompleto (1 a 2 años),34,23.61111111111111
12-17 años,Sonora,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Sonora,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Sonora,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Sonora,Hombres,No sabe/No contesta,0,0.0
12-17 años,Sonora,Hombres,Primaria completa (6 años),17,11.805555555555555
12-17 años,Sonora,Hombres,Primaria incompleta (1 a 5 años),1,0.6944444444444444
12-17 años,Sonora,Hombres,Secundaria completa o equivalente (3 años),45,31.25
12-17 años,Sonora,Hombres,Secundaria incompleta (1 a 2 años),32,22.22222222222222
12-17 años,Sonora,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),12,8.108108108108109
12-17 años,Sonora,Mujeres,Bachillerato incompleto (1 a 2 años),48,32.432432432432435
12-17 años,Sonora,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Sonora,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,0.6756756756756757
12-17 años,Sonora,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Sonora,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Sonora,Mujeres,Primaria completa (6 años),18,12.162162162162163
12-17 años,Sonora,Mujeres,Primaria incompleta (1 a 5 años),2,1.3513513513513513
12-17 años,Sonora,Mujeres,Secundaria completa o equivalente (3 años),30,20.27027027027027
12-17 años,Sonora,Mujeres,Secundaria incompleta (1 a 2 años),37,25.0
12-17 años,Tabasco,Hombres,Bachillerato completo o equivalente (aprox. 3 años),1,2.127659574468085
12-17 años,Tabasco,Hombres,Bachillerato incompleto (1 a 2 años),8,17.02127659574468
12-17 años,Tabasco,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Tabasco,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Tabasco,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Tabasco,Hombres,No sabe/No contesta,0,0.0
12-17 años,Tabasco,Hombres,Primaria completa (6 años),3,6.382978723404255
12-17 años,Tabasco,Hombres,Primaria incompleta (1 a 5 años),0,0.0
12-17 años,Tabasco,Hombres,Secundaria completa o equivalente (3 años),20,42.5531914893617
12-17 años,Tabasco,Hombres,Secundaria incompleta (1 a 2 años),15,31.914893617021278
12-17 años,Tabasco,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),8,15.686274509803921
12-17 años,Tabasco,Mujeres,Bachillerato incompleto (1 a 2 años),9,17.647058823529413
12-17 años,Tabasco,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
12-17 años,Tabasco,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
12-17 años,Tabasco,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
12-17 años,Tabasco,Mujeres,No sabe/No contesta,0,0.0
12-17 años,Tabasco,Mujeres,Primaria completa (6 años),9,17.647058823529413
12-17 años,Tabasco,Mujeres,Primaria incompleta (1 a 5 años),1,1.9607843137254901
12-17 años,Tabasco,Mujeres,Secundaria completa o equivalente (3 años),15,29.411764705882355
12-17 años,Tabasco,Mujeres,Secundaria incompleta (1 a 2 años),9,17.647058823529413
12-17 años,Tamaulipas,Hombres,Bachillerato completo o equivalente (aprox. 3 años),7,10.0
